time_berlin,price (MWh),demand (MW),temperature_2m_°C,wind_speed_100m_km/h,shortwave_radiation_W/m²
2025-09-11 05:00:00,79.05,46275.0,11.75,22.995,0.0
2025-09-11 06:00:00,111.18,53094.25,11.755,22.965,0.0
2025-09-11 07:00:00,125.33,57017.5,11.66,24.115,1.15
2025-09-11 08:00:00,120.36,59905.25,12.475,24.17,45.85
2025-09-11 09:00:00,102.05,61980.25,13.825,24.045,147.25
2025-09-11 10:00:00,73.64,63047.5,15.179999999999998,22.74,274.3
2025-09-11 11:00:00,8.23,63629.0,16.305,24.17,397.4
2025-09-11 12:00:00,-0.01,63668.75,16.994999999999997,25.454999999999995,456.95
2025-09-11 13:00:00,-0.07,61988.5,17.729999999999997,26.925000000000004,505.3
2025-09-11 14:00:00,-0.72,60289.0,18.255000000000003,27.19,541.25
2025-09-11 15:00:00,0.0,58014.75,17.725,27.71,473.35
2025-09-11 16:00:00,8.96,56771.5,17.459999999999997,27.74,375.1
2025-09-11 17:00:00,75.82,57585.25,16.995,26.129999999999995,322.5
2025-09-11 18:00:00,118.57,57118.25,16.404999999999998,25.8,217.45
2025-09-11 19:00:00,132.86,57205.25,15.36,23.335,99.4
2025-09-11 20:00:00,125.25,55425.0,14.175,23.195,14.8
2025-09-11 21:00:00,111.45,52220.5,13.43,22.91,0.0
2025-09-11 22:00:00,84.81,48977.75,13.100000000000003,24.215,0.0
2025-09-11 23:00:00,63.89,47159.25,12.94,25.24,0.0
2025-09-12 00:00:00,32.83,44797.0,12.52,25.2,0.0
2025-09-12 01:00:00,33.23,42701.0,12.165,25.1,0.0
2025-09-12 02:00:00,20.94,41790.0,11.925,25.795,0.0
2025-09-12 03:00:00,16.35,42211.5,11.54,24.285000000000004,0.0
2025-09-12 04:00:00,29.15,42963.25,11.325,24.055,0.0
2025-09-12 05:00:00,51.84,45880.75,11.11,24.335,0.0
2025-09-12 06:00:00,95.29,52170.75,10.965,23.705,0.0
2025-09-12 07:00:00,105.73,56606.25,10.79,24.465,0.8
2025-09-12 08:00:00,102.01,60407.75,11.529999999999998,23.79,42.55
2025-09-12 09:00:00,48.07,62091.0,12.815,22.75,151.85
2025-09-12 10:00:00,1.85,63030.0,13.765000000000004,23.98,253.8
2025-09-12 11:00:00,-1.66,64162.75,14.495,23.860000000000003,335.0
2025-09-12 12:00:00,-5.11,62076.0,15.145,24.295,414.8
2025-09-12 13:00:00,-8.66,58983.0,15.999999999999996,24.654999999999998,503.35
2025-09-12 14:00:00,-6.19,57289.25,16.410000000000004,25.005000000000003,501.0
2025-09-12 15:00:00,-4.0,55988.0,16.29,23.365,500.15
2025-09-12 16:00:00,-0.01,54974.0,16.32,21.565,413.3
2025-09-12 17:00:00,57.69,55640.25,16.23,21.380000000000003,336.7
2025-09-12 18:00:00,108.71,56327.25,15.750000000000004,18.76,231.5
2025-09-12 19:00:00,155.36,55478.25,14.59,16.77,100.5
2025-09-12 20:00:00,152.24,54111.25,13.11,17.199999999999996,13.65
2025-09-12 21:00:00,113.96,50531.0,12.544999999999998,18.700000000000003,0.0
2025-09-12 22:00:00,102.85,47379.75,12.03,19.020000000000003,0.0
2025-09-12 23:00:00,96.66,44583.25,11.46,18.96,0.0
2025-09-13 00:00:00,85.89,41452.75,11.065,19.375000000000004,0.0
2025-09-13 01:00:00,72.75,39923.5,10.875,19.47,0.0
2025-09-13 02:00:00,72.45,39775.75,10.75,19.955,0.0
2025-09-13 03:00:00,72.45,39586.0,10.225,18.84,0.0
2025-09-13 04:00:00,69.79,38988.0,10.0,18.184999999999995,0.0
2025-09-13 05:00:00,72.75,39367.25,10.04,19.34,0.0
2025-09-13 06:00:00,74.71,41061.5,10.23,19.59,0.0
2025-09-13 07:00:00,74.11,43046.5,10.325,19.57,0.65
2025-09-13 08:00:00,72.45,46476.25,10.995,19.65,32.85
2025-09-13 09:00:00,53.85,50014.0,12.46,20.695,135.7
2025-09-13 10:00:00,14.3,51956.75,13.939999999999998,19.345,251.45
2025-09-13 11:00:00,2.37,52683.5,15.37,19.11,378.15
